record_type,source_file,source_sr_no,state,constituency,mp_name,house,ida,work_id,work_category,work_type,work_description,recommended_date,sanction_date,completion_date,expenditure_date,consent_date,recommended_amount,sanction_amount,amount_disbursed,fund_disbursed_amount,consent_amount,allocated_amount,work_status,payment_status,vendor_name,calamity_type,calamity_name,image_marker
Works Recommended,mplads_synthetic_feed.csv,4343,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP751/2025-2026/100897,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Sitting Rajya Sabha village ward 4,2024-02-01,,,,,3747000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4344,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP751/2025-2026/100897,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Sitting Rajya Sabha village ward 4,,2024-03-12,,,,,3747000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4345,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP751/2025-2026/100897,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Sitting Rajya Sabha village ward 4,,,2024-05-26,,,,,3628200.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4346,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP751/2025-2026/100897,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Sitting Rajya Sabha village ward 4,,,,2024-03-24,,,,,1845700.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4347,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP751/2025-2026/100897,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Sitting Rajya Sabha village ward 4,,,,2024-05-22,,,,,1785800.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4348,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,2024-01-31,,,,,3422000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4349,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,,2024-02-12,,,,,3422000.0,,,,,Physical Inspection,,,,,
Works Completed,mplads_synthetic_feed.csv,4350,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,Education & School Infrastructure,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,,,2024-03-01,,,,,3375900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4351,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,,,,2024-03-01,,,,,1138400.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4352,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,,,,2024-03-28,,,,,1124100.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4353,Tamil Nadu,Salem,Shri Salem Representative,Lok Sabha,TAMIL NADU DISTRICT MAGISTRATE IDA,WS/MP507/2025-2026/100898,,Construction of Additional Classrooms in Government School,Construction of Additional Classrooms in Government School at Salem village ward 15,,,,2024-05-24,,,,,1111000.0,,,,Payment Released,SHREE GANESH TRADERS,,,
Works Recommended,mplads_synthetic_feed.csv,4354,Odisha,Puri,Shri Puri Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP378/2025-2026/100899,Normal/Others,Development of Park,Development of Park at Puri village ward 1,2024-07-11,,,,,4820000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4355,Odisha,Puri,Shri Puri Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP378/2025-2026/100899,Normal/Others,Development of Park,Development of Park at Puri village ward 1,,2024-08-05,,,,,4820000.0,,,,,Time Estimation,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4356,Odisha,Puri,Shri Puri Representative,Lok Sabha,ODISHA DISTRICT MAGISTRATE IDA,WS/MP378/2025-2026/100899,,Development of Park,Development of Park at Puri village ward 1,,,,2024-10-26,,,,,4780300.0,,,,Payment In-Progress,NATIONAL INFRA PROJECTS,,,
Works Recommended,mplads_synthetic_feed.csv,4357,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,Repair and Renovation,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,2024-02-18,,,,,35000000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4358,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,Repair and Renovation,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,,2024-03-17,,,,,35000000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,4359,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,Repair and Renovation,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,,,2024-07-30,,,,,34359100.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4360,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-05-13,,,,,11506900.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4361,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-06-04,,,,,11168300.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4362,Gujarat,Sitting Rajya Sabha,Dr. S. Jaishankar,Rajya Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP910/2025-2026/100900,,Repair of Village Drinking Water Pipeline,Installation of High Mast Solar Lights at Gram Panchayat Center,,,,2024-06-29,,,,,11456300.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4363,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP511/2025-2026/100901,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Korba village ward 16,2024-12-21,,,,,1923000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4364,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP511/2025-2026/100901,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Korba village ward 16,,2025-02-18,,,,,1923000.0,,,,,Sanction,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4365,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP511/2025-2026/100901,,Public Toilet Block Construction,Public Toilet Block Construction at Korba village ward 16,,,,2025-04-15,,,,,959600.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4366,Chhattisgarh,Korba,Shri Korba Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP511/2025-2026/100901,,Public Toilet Block Construction,Public Toilet Block Construction at Korba village ward 16,,,,2025-03-11,,,,,942400.0,,,,Payment In-Progress,SRI BALAJI ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,4367,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,2025-07-06,,,,,2386000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4368,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,,2025-08-28,,,,,2386000.0,,,,,Work in Progress,,,,,
Works Completed,mplads_synthetic_feed.csv,4369,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,Electrification & Solar Power,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,,,2026-02-19,,,,,2199300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4370,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,,,,2025-11-26,,,,,788700.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4371,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,,,,2025-09-27,,,,,789400.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4372,West Bengal,Murshidabad,Shri Murshidabad Representative,Lok Sabha,WEST BENGAL DISTRICT MAGISTRATE IDA,WS/MP760/2025-2026/100902,,Transformer Installation in Rural Village,Transformer Installation in Rural Village at Murshidabad village ward 11,,,,2025-11-19,,,,,761100.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4373,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,2024-04-24,,,,,2153000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4374,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,,2024-06-05,,,,,2153000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,4375,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,Trust and Society,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,,,2024-06-21,,,,,2020000.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4376,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,,,,2024-07-14,,,,,706300.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4377,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,,,,2024-09-23,,,,,693800.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4378,Rajasthan,Jaipur,Shri Jaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP943/2025-2026/100903,,Grant for NGO Vocational Training Center,Grant for NGO Vocational Training Center at Jaipur village ward 17,,,,2024-06-29,,,,,693500.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4379,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP635/2025-2026/100904,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jorhat village ward 14,2025-02-06,,,,,3319000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4380,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP635/2025-2026/100904,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jorhat village ward 14,,2025-03-02,,,,,3319000.0,,,,,Vendor Identification,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4381,Assam,Jorhat,Shri Jorhat Representative,Lok Sabha,ASSAM DISTRICT MAGISTRATE IDA,WS/MP635/2025-2026/100904,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Jorhat village ward 14,,,,2025-04-09,,,,,3259300.0,,,,Payment In-Progress,ROYAL SUPPLIERS & CONTRACTORS,,,
Works Recommended,mplads_synthetic_feed.csv,4382,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP871/2025-2026/100905,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 16,2024-01-01,,,,,1023000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4383,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP871/2025-2026/100905,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 16,,2024-03-01,,,,,1023000.0,,,,,Vendor Identification,,,,,
Works Completed,mplads_synthetic_feed.csv,4384,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP871/2025-2026/100905,Drinking Water & Sanitation,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 16,,,2024-04-03,,,,,1027300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4385,Telangana,Sitting Rajya Sabha,Dr. Abhishek Manu Singhvi,Rajya Sabha,TELANGANA DISTRICT MAGISTRATE IDA,WS/MP871/2025-2026/100905,,Public Toilet Block Construction,Public Toilet Block Construction at Sitting Rajya Sabha village ward 16,,,,2024-06-15,,,,,992600.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4386,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP934/2025-2026/100906,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Udaipur village ward 7,2024-01-17,,,,,1036000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4387,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP934/2025-2026/100906,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Udaipur village ward 7,,2024-01-28,,,,,1036000.0,,,,,Sanction,,,,,
Works Completed,mplads_synthetic_feed.csv,4388,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP934/2025-2026/100906,Repair and Renovation,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Udaipur village ward 7,,,2024-03-01,,,,,942800.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4389,Rajasthan,Udaipur,Shri Udaipur Representative,Lok Sabha,RAJASTHAN DISTRICT MAGISTRATE IDA,WS/MP934/2025-2026/100906,,Renovation of Old Primary School Building,Renovation of Old Primary School Building at Udaipur village ward 7,,,,2024-04-01,,,,,1033100.0,,,,Payment Released,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4390,Chhattisgarh,Durg,Shri Durg Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP711/2025-2026/100907,Normal/Others,Development of Park,Development of Park at Durg village ward 14,2025-02-01,,,,,1571000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4391,Chhattisgarh,Durg,Shri Durg Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP711/2025-2026/100907,Normal/Others,Development of Park,Development of Park at Durg village ward 14,,2025-03-06,,,,,1571000.0,,,,,Work in Progress,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4392,Chhattisgarh,Durg,Shri Durg Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP711/2025-2026/100907,,Development of Park,Development of Park at Durg village ward 14,,,,2025-06-05,,,,,770400.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4393,Chhattisgarh,Durg,Shri Durg Representative,Lok Sabha,CHHATTISGARH DISTRICT MAGISTRATE IDA,WS/MP711/2025-2026/100907,,Development of Park,Development of Park at Durg village ward 14,,,,2025-03-21,,,,,772900.0,,,,Payment In-Progress,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4394,Karnataka,Bangalore South,Tejasvi Surya,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP459/2025-2026/100908,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Bangalore South village ward 14,2025-04-29,,,,,252000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4395,Karnataka,Bangalore South,Tejasvi Surya,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP459/2025-2026/100908,Bar and Associations,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Bangalore South village ward 14,,2025-06-02,,,,,252000.0,,,,,Vendor Identification,,,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4396,Karnataka,Bangalore South,Tejasvi Surya,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP459/2025-2026/100908,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Bangalore South village ward 14,,,,2025-07-26,,,,,83800.0,,,,Payment In-Progress,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4397,Karnataka,Bangalore South,Tejasvi Surya,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP459/2025-2026/100908,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Bangalore South village ward 14,,,,2025-09-07,,,,,81900.0,,,,Payment In-Progress,M/S INFRASTRUCTURE BUILDERS,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4398,Karnataka,Bangalore South,Tejasvi Surya,Lok Sabha,KARNATAKA DISTRICT MAGISTRATE IDA,WS/MP459/2025-2026/100908,,Furniture Purchase for Advocates Association,Furniture Purchase for Advocates Association at Bangalore South village ward 14,,,,2025-06-15,,,,,81400.0,,,,Payment In-Progress,M/S INFRASTRUCTURE BUILDERS,,,
Works Recommended,mplads_synthetic_feed.csv,4399,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP358/2025-2026/100909,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 4,2024-03-25,,,,,2764000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4400,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP358/2025-2026/100909,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 4,,2024-04-19,,,,,2764000.0,,,,,Time Estimation,,,,,
Works Completed,mplads_synthetic_feed.csv,4401,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP358/2025-2026/100909,"Roads, Bridges and Culverts",Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 4,,,2024-07-29,,,,,2587700.0,,,,,,,,,No
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4402,Andhra Pradesh,Sitting Rajya Sabha,Shri AndhraPradesh Nominee RS,Rajya Sabha,ANDHRA PRADESH DISTRICT MAGISTRATE IDA,WS/MP358/2025-2026/100909,,Repair of PWD Connecting Road,Repair of PWD Connecting Road at Sitting Rajya Sabha village ward 4,,,,2024-06-09,,,,,2668600.0,,,,Payment Released,HINDUSTAN ENTERPRISES,,,
Works Recommended,mplads_synthetic_feed.csv,4403,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,2024-05-11,,,,,565000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4404,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,,2024-06-27,,,,,565000.0,,,,,Time Estimation,,,,,
Works Completed,mplads_synthetic_feed.csv,4405,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,Education & School Infrastructure,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,,,2024-11-17,,,,,523900.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4406,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,,,,2024-09-17,,,,,182600.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4407,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,,,,2024-09-13,,,,,185100.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4408,Uttar Pradesh,Sitting Rajya Sabha,Shri Surendra Singh Nagar,Rajya Sabha,UTTAR PRADESH DISTRICT MAGISTRATE IDA,WS/MP520/2025-2026/100910,,School Boundary Wall Construction,School Boundary Wall Construction at Sitting Rajya Sabha village ward 17,,,,2024-07-13,,,,,181300.0,,,,Payment Released,A TO Z ASSOCIATES,,,
Works Recommended,mplads_synthetic_feed.csv,4409,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP278/2025-2026/100911,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Kolhapur village ward 20,2024-10-27,,,,,4521000.0,,,,,,,,,,,
Works Sanctioned,mplads_synthetic_feed.csv,4410,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP278/2025-2026/100911,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Kolhapur village ward 20,,2024-11-16,,,,,4521000.0,,,,,Work Completed,,,,,
Works Completed,mplads_synthetic_feed.csv,4411,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP278/2025-2026/100911,Repair and Renovation,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Kolhapur village ward 20,,,2025-02-23,,,,,4358300.0,,,,,,,,,Yes
Expenditure on Completed & On-going Works,mplads_synthetic_feed.csv,4412,Maharashtra,Kolhapur,Shri Kolhapur Representative,Lok Sabha,MAHARASHTRA DISTRICT MAGISTRATE IDA,WS/MP278/2025-2026/100911,,Repair of Village Drinking Water Pipeline,Repair of Village Drinking Water Pipeline at Kolhapur village ward 20,,,,2024-12-21,,,,,4403900.0,,,,Payment Released,RAMA CONSTRUCTIONS,,,
Works Recommended,mplads_synthetic_feed.csv,4413,Gujarat,Vadodara,Shri Vadodara Representative,Lok Sabha,GUJARAT DISTRICT MAGISTRATE IDA,WS/MP894/2025-2026/100912,Normal/Others,Installation of High Mast Solar Lights,Installation of High Mast Solar Lights at Vadodara village ward 10,2024-06-29,,,,,3748000.0,,,,,,,,,,,
